iteration,choice,cr1,cr2,cr3,cr4,cr5,mu1,mu2,mu3,mu4,mu5,n1,n2,n3,n4,n5,p1,p2,p3,p4,p5
391,4,1,8,4,40,103,0.04,0.17391304347826086,0.125,0.35398230088495575,0.4577777777777778,25,46,32,113,225,0.023930805935480887,0.06703848883504522,0.04601708470082369,0.26784676606480723,0.595166854463843
392,5,1,8,4,40,104,0.04,0.17391304347826086,0.125,0.35398230088495575,0.46017699115044247,25,46,32,113,226,0.023668415999558795,0.06630344360350703,0.045512529194480775,0.26490995332334905,0.5996056578791044
393,2,1,8,4,40,104,0.04,0.1702127659574468,0.125,0.35398230088495575,0.46017699115044247,25,47,32,113,226,0.023712536343776115,0.06456293788214787,0.04559736919620708,0.2654037725264355,0.6007233840514334
394,5,1,8,4,40,105,0.04,0.1702127659574468,0.125,0.35398230088495575,0.46255506607929514,25,47,32,113,227,0.023452446627589326,0.06385478267063838,0.045097236834102404,0.2624927051116913,0.6051028287559785
395,2,1,8,4,40,105,0.04,0.16666666666666666,0.125,0.35398230088495575,0.46255506607929514,25,48,32,113,227,0.02349281360143684,0.06224346466593387,0.04517485939556836,0.2629445145254666,0.6061443478115944
396,5,1,8,4,40,106,0.04,0.16666666666666666,0.125,0.35398230088495575,0.4649122807017544,25,48,32,113,228,0.02323511033247586,0.061560688026745476,0.044679315986481824,0.2600601575430221,0.6104647281112748
397,3,1,8,4,40,106,0.04,0.16666666666666666,0.12121212121212122,0.35398230088495575,0.4649122807017544,25,48,33,113,228,0.023264960707299703,0.06163977564826813,0.043452006105585035,0.2603942593858077,0.6112489981530395
398,5,1,8,4,40,106,0.04,0.16666666666666666,0.12121212121212122,0.35398230088495575,0.462882096069869,25,48,33,113,229,0.02348742432990434,0.06222918596190551,0.04386750178637741,0.26288419482895,0.6075316930928627
399,5,1,8,4,40,106,0.04,0.16666666666666666,0.12121212121212122,0.35398230088495575,0.4608695652173913,25,48,33,113,230,0.02370869222843045,0.06281542824251396,0.04428076421130426,0.2653607470693534,0.6038343682483979
400,3,1,8,4,40,106,0.04,0.16666666666666666,0.11764705882352941,0.35398230088495575,0.4608695652173913,25,48,34,113,230,0.023737125424061232,0.0628907610927042,0.04313459588884013,0.265678987061735,0.6045585305326594
401,5,1,8,4,40,106,0.04,0.16666666666666666,0.11764705882352941,0.35398230088495575,0.4588744588744589,25,48,34,113,231,0.023957711497904648,0.0634751969004369,0.04353544017743696,0.2681479079445997,0.6008837434796218
402,5,1,8,4,40,107,0.04,0.16666666666666666,0.11764705882352941,0.35398230088495575,0.46120689655172414,25,48,34,113,232,0.023699898105806107,0.06279212849348761,0.04306694720348869,0.2652623184033211,0.6051787077938965
403,4,1,8,4,40,107,0.04,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.46120689655172414,25,48,34,114,232,0.023849214208126822,0.06318773677168404,0.04333828122638483,0.260633261925762,0.6089915058680423
404,5,1,8,4,40,107,0.04,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.4592274678111588,25,48,34,114,233,0.024070724931156424,0.06377462240811438,0.04374080576767749,0.2630540151543974,0.6053598317386543
405,5,1,8,4,40,107,0.04,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.45726495726495725,25,48,34,114,234,0.024291045207469587,0.0643583539937193,0.044141167054695535,0.26546175872962674,0.6017476750144889
406,5,1,8,4,40,107,0.04,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.4553191489361702,25,48,34,114,235,0.02451015970575891,0.06493889090868596,0.04453933722771553,0.26785632510510554,0.598155287052734
407,1,1,8,4,40,107,0.038461538461538464,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.4553191489361702,26,48,34,114,235,0.024228794639876976,0.06495762153463826,0.044552183915641703,0.26793358414917445,0.5983278157606685
408,5,1,8,4,40,107,0.038461538461538464,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.4533898305084746,26,48,34,114,236,0.024444250245216605,0.0655352599965258,0.04494836614003302,0.2703161951466141,0.5947559284716104
409,5,1,8,4,40,108,0.038461538461538464,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.45569620253164556,26,48,34,114,237,0.024186760071463267,0.06484492646965571,0.0444748902718341,0.26746874581360525,0.5990246773734416
410,5,1,8,4,40,108,0.038461538461538464,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.453781512605042,26,48,34,114,238,0.02440045957721208,0.06541785681236967,0.04486784336026934,0.26983193702295866,0.5954819032271902
411,5,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11764705882352941,0.3508771929824561,0.4560669456066946,26,48,34,114,239,0.024145452545757746,0.06473418061286863,0.04439893352245031,0.26701194746357926,0.599709485855344
412,3,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.3508771929824561,0.4560669456066946,26,48,35,114,239,0.024172847302960217,0.06480762620918659,0.04331473519777773,0.2673148917739856,0.6003898995160899
413,4,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.4560669456066946,26,48,35,115,239,0.024323674547368935,0.0652119954403034,0.04358499885643139,0.26274327989442425,0.604136051261472
414,5,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.45416666666666666,26,48,35,115,240,0.02453879999481036,0.06578874874582569,0.043970476896045184,0.26506705566849326,0.6006349186948254
415,5,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.45228215767634855,26,48,35,115,241,0.0247527661907955,0.06636239408751898,0.044353877701263415,0.2673783092584962,0.5971526527619259
416,5,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.45041322314049587,26,48,35,115,242,0.024965560181074906,0.06693289673492123,0.04473517805968259,0.269676900733191,0.5936894642911303
417,5,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.448559670781893,26,48,35,115,243,0.025177169762888734,0.06750022397232092,0.04511435610547516,0.27196269827889397,0.5902455518804212
418,5,1,8,4,40,109,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.44672131147540983,26,48,35,115,244,0.025387583467820378,0.06806434505278751,0.045491391288665244,0.27423557801426507,0.5868211021764618
419,5,1,8,4,40,110,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.34782608695652173,0.4489795918367347,26,48,35,115,245,0.02512918128553115,0.06737156642263468,0.04502836672394981,0.27144432882309827,0.5910265567447861
420,4,1,8,4,40,110,0.038461538461538464,0.16666666666666666,0.11428571428571428,0.3448275862068966,0.4489795918367347,26,48,35,116,245,0.02528568235187073,0.06779114722259418,0.04530879716566441,0.26690698484315,0.5947073884167207
421,2,1,8,4,40,110,0.038461538461538464,0.16326530612244897,0.11428571428571428,0.3448275862068966,0.4489795918367347,26,49,35,116,245,0.02533002777941421,0.06615626153665696,0.04538825865512837,0.2673750799569184,0.5957503720718821
422,2,1,9,4,40,110,0.038461538461538464,0.18,0.11428571428571428,0.3448275862068966,0.4489795918367347,26,50,35,116,245,0.025101886132855585,0.07456717407006648,0.04497945720594775,0.26496689503421217,0.590384587556918
423,4,1,9,4,41,110,0.038461538461538464,0.18,0.11428571428571428,0.3504273504273504,0.4489795918367347,26,50,35,117,245,0.024812501297659814,0.07370753311459913,0.04446091558155159,0.2734406580342583,0.5835783919719312
424,4,1,9,4,42,110,0.038461538461538464,0.18,0.11428571428571428,0.3559322033898305,0.4489795918367347,26,50,35,118,245,0.024522461842595055,0.07284594755809813,0.04394120095978673,0.28193358960483833,0.5767568000346818
425,1,1,9,4,42,110,0.037037037037037035,0.18,0.11428571428571428,0.3559322033898305,0.4489795918367347,27,50,35,118,245,0.024261702611379297,0.0728654203317289,0.04395294707728587,0.2820089545242788,0.5769109754553271
426,4,1,9,4,42,110,0.037037037037037035,0.18,0.11428571428571428,0.35294117647058826,0.4489795918367347,27,50,35,119,245,0.02441833057954758,0.07333582271523406,0.04423669718773749,0.2773737695821002,0.5806353799353807
427,4,1,9,4,42,110,0.037037037037037035,0.18,0.11428571428571428,0.35,0.4489795918367347,27,50,35,120,245,0.02457079155566804,0.0737937103287766,0.04451289829868636,0.2728619009225759,0.5842606988942931
428,5,1,9,4,42,110,0.037037037037037035,0.18,0.11428571428571428,0.35,0.44715447154471544,27,50,35,120,246,0.02477257283996939,0.07439972212981145,0.0448784489878587,0.275102708862374,0.5808465471799865
429,4,1,9,4,42,110,0.037037037037037035,0.18,0.11428571428571428,0.34710743801652894,0.44715447154471544,27,50,35,121,246,0.02492344866336494,0.0748528490379146,0.045151778406950505,0.2706877667251918,0.5843841571665781
430,5,1,9,4,42,111,0.037037037037037035,0.18,0.11428571428571428,0.34710743801652894,0.4493927125506073,27,50,35,121,247,0.02467305182543356,0.07410082964595947,0.04469815488587265,0.2679682650314184,0.5885596986113159
431,1,1,9,4,42,111,0.03571428571428571,0.18,0.11428571428571428,0.34710743801652894,0.4493927125506073,28,50,35,121,247,0.024429378026077343,0.0741193428539961,0.04470932218648466,0.26803521370475236,0.5887067432286895
432,5,1,9,4,42,112,0.03571428571428571,0.18,0.11428571428571428,0.34710743801652894,0.45161290322580644,28,50,35,121,248,0.02418413856222191,0.07337528019781926,0.044260498225815285,0.26534448567912833,0.5928355973350152
433,5,1,9,4,42,112,0.03571428571428571,0.18,0.11428571428571428,0.34710743801652894,0.4497991967871486,28,50,35,121,249,0.0243844216826973,0.07398294418576597,0.044627045526049056,0.26754195992267116,0.5894636286828165
434,4,1,9,4,42,112,0.03571428571428571,0.18,0.11428571428571428,0.3442622950819672,0.4497991967871486,28,50,35,122,249,0.024526472578971725,0.07441393015161588,0.04488701936908479,0.26327504219830206,0.5928975357020256
435,1,1,9,4,42,112,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.4497991967871486,29,50,35,122,249,0.024300842930656777,0.07443114229363497,0.04489740185729124,0.2633359384230703,0.5930346744953467
436,5,1,9,4,42,112,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.448,29,50,35,122,250,0.024500548122605964,0.07504282006963489,0.045266370303427686,0.26550004253583565,0.5896902189684958
437,5,1,9,4,42,112,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.44621513944223107,29,50,35,122,251,0.02469915256686478,0.07565112636143548,0.04563330504597865,0.26765221840286735,0.5863641976228537
438,5,1,9,4,42,112,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.4444444444444444,29,50,35,122,252,0.0248966467751722,0.0762560321074067,0.04599818855475931,0.26979236320468186,0.5830567693579799
439,5,1,9,4,42,113,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.44664031620553357,29,50,35,122,253,0.024651799007808183,0.07550608696908563,0.04554581623843384,0.26713907184464203,0.5871572259400303
440,5,1,9,4,42,114,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.44881889763779526,29,50,35,122,254,0.02440959046699368,0.07476422552758992,0.045098320066336114,0.26451438044725,0.5912134834918302
441,5,1,9,4,42,114,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.4470588235294118,29,50,35,122,255,0.024605214605863335,0.07536340343091723,0.045459748499122585,0.2666342602528372,0.5879373732112597
442,5,1,9,4,42,114,0.034482758620689655,0.18,0.11428571428571428,0.3442622950819672,0.4453125,29,50,35,122,256,0.024799771385389864,0.07595931211533828,0.04581920491548595,0.26874257362531506,0.5846791379584708
443,4,1,9,4,42,114,0.034482758620689655,0.18,0.11428571428571428,0.34146341463414637,0.4453125,29,50,35,123,256,0.024942546163209393,0.07639661751392679,0.04608299068592777,0.2645326510838099,0.5880451945531262
444,4,1,9,4,43,114,0.034482758620689655,0.18,0.11428571428571428,0.3467741935483871,0.4453125,29,50,35,124,256,0.0246704190523827,0.07556311837294247,0.0455802179925725,0.27255671580672663,0.5816295287753758
445,5,1,9,4,43,115,0.034482758620689655,0.18,0.11428571428571428,0.3467741935483871,0.4474708171206226,29,50,35,124,257,0.024432517795720306,0.0748344497281139,0.04514067981057589,0.26992840272195423,0.5856639499436357
446,5,1,9,4,43,116,0.034482758620689655,0.18,0.11428571428571428,0.3467741935483871,0.4496124031007752,29,50,35,124,258,0.024197128546166565,0.07411347511921161,0.04470578272654232,0.26732784208054994,0.5896557715275296
447,5,1,9,4,43,117,0.034482758620689655,0.18,0.11428571428571428,0.3467741935483871,0.4517374517374517,29,50,35,124,259,0.023964243162513568,0.07340016961049955,0.04427551169905597,0.2647549439391331,0.5936051315887978
448,5,1,9,4,43,117,0.034482758620689655,0.18,0.11428571428571428,0.3467741935483871,0.45,29,50,35,124,260,0.024154599765652752,0.07398321355902494,0.04462720801394169,0.2668579876885553,0.5903769909728253
449,5,1,9,4,43,117,0.034482758620689655,0.18,0.11428571428571428,0.3467741935483871,0.4482758620689655,29,50,35,124,261,0.024343952866656974,0.07456318387712474,0.0449770502927865,0.26894994483074847,0.5871658681326833
450,4,1,9,4,44,117,0.034482758620689655,0.18,0.11428571428571428,0.352,0.4482758620689655,29,50,35,125,261,0.024078329656826197,0.07374960555871732,0.044486293983286185,0.27692662237628335,0.580759148424887
451,2,1,9,4,44,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.352,0.4482758620689655,29,51,35,125,261,0.024125986107015725,0.07191634692263892,0.04457434240207383,0.27747472267948226,0.5819086018887893
452,5,1,9,4,44,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.352,0.44656488549618323,29,51,35,125,262,0.024310956713188597,0.07246771963026685,0.04491608773415255,0.2796020830876335,0.5787031528347585
453,4,1,9,4,44,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3492063492063492,0.44656488549618323,29,51,35,126,262,0.024456335990474462,0.07290107586674469,0.04518468548825728,0.27529411077068444,0.5821637918838392
454,5,1,9,4,44,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3492063492063492,0.4448669201520912,29,51,35,126,263,0.02464249419911953,0.0734559886589527,0.04552862499383003,0.2773896110341568,0.5789832811139409
455,5,1,9,4,44,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3492063492063492,0.4431818181818182,29,51,35,126,264,0.024827622278048026,0.07400783077186313,0.045870661267157616,0.27947351558499206,0.5758203700979392
456,4,1,9,4,45,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3543307086614173,0.4431818181818182,29,51,35,127,264,0.024551750663950284,0.07318549428300175,0.045360970358306864,0.2874796307912592,0.5694221539034818
457,4,1,9,4,45,117,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3515625,0.4431818181818182,29,51,35,128,264,0.024701363122623148,0.07363146906861841,0.04563738919279177,0.2831377031726988,0.5728920754432679
458,5,1,9,4,45,118,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3515625,0.44528301886792454,29,51,35,128,265,0.024472909996313272,0.07295048076768902,0.045215307051577266,0.28051907467252674,0.5768422275118937
459,4,1,9,4,45,118,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.44528301886792454,29,51,35,129,265,0.024616164402816703,0.07337750304775664,0.04547997896748428,0.27630752757968596,0.5802188260022564
460,5,1,9,4,45,119,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.4473684210526316,29,51,35,129,266,0.024387346044896976,0.07269542604010892,0.04505722203690525,0.27373912440740256,0.5841208814706863
461,5,1,9,4,45,119,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.44569288389513106,29,51,35,129,267,0.024571145021241903,0.07324330627547902,0.045396802705998274,0.27580220133094363,0.5809865446663373
462,5,1,9,4,45,120,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.44776119402985076,29,51,35,129,268,0.024344317681699614,0.07256716422807402,0.04497772431251577,0.2732561466186491,0.5848546471590614
463,5,1,9,4,45,120,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.44609665427509293,29,51,35,129,269,0.02452681754589674,0.07311117198339302,0.04531490478667219,0.2753046414789681,0.58174246420507
464,5,1,9,4,45,120,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.4444444444444444,29,51,35,129,270,0.024708343773760903,0.07365227745865652,0.045650286403816576,0.2773422076241745,0.5786468847395915
465,5,1,9,4,45,121,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.44649446494464945,29,51,35,129,271,0.024483166356448916,0.0729810536093713,0.045234256349917124,0.27481467269118814,0.5824868509930745
466,5,1,9,4,45,122,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.4485294117647059,29,51,35,129,272,0.024260223190282478,0.07231648976477077,0.044822354221613424,0.2723122164178953,0.5862887164054381
467,5,1,9,4,45,123,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.45054945054945056,29,51,35,129,273,0.02403950809516038,0.07165856750279748,0.044414568600762976,0.26983476943489887,0.5900525863663804
468,5,1,9,4,45,124,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.45255474452554745,29,51,35,129,274,0.023821014084589715,0.07100726599764784,0.044010886579361704,0.267382253321347,0.5937785800170537
469,5,1,9,4,45,125,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.45454545454545453,29,51,35,129,275,0.023604733403225914,0.07036256213167402,0.04361129382890163,0.2649545810263065,0.5974668296098921
470,5,1,9,4,45,125,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.4528985507246377,29,51,35,129,276,0.023783616188276287,0.07089578785646333,0.04394179151199336,0.26696247548358354,0.5944163289596835
471,5,1,9,4,45,126,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.4548736462093863,29,51,35,129,277,0.023569138320037306,0.07025645793597493,0.04354552957707617,0.2645550391127534,0.5980738350541582
472,5,1,9,4,45,126,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.45323741007194246,29,51,35,129,278,0.023746774661376913,0.0707859681782996,0.04387372437362465,0.2665489426909336,0.5950445900957653
473,5,1,9,4,45,126,0.034482758620689655,0.17647058823529413,0.11428571428571428,0.3488372093023256,0.45161290322580644,29,51,35,129,279,0.023923558595543813,0.07131293750852725,0.04420034429198934,0.2685332783074067,0.592029881296533
474,2,1,9,4,45,126,0.034482758620689655,0.17307692307692307,0.11428571428571428,0.3488372093023256,0.45161290322580644,29,52,35,129,279,0.023967600104576138,0.06960329303872244,0.04428171386978827,0.2690276282911193,0.5931197646957937
475,4,1,9,4,45,126,0.034482758620689655,0.17307692307692307,0.11428571428571428,0.34615384615384615,0.45161290322580644,29,52,35,130,279,0.024100057612791194,0.06998795728208619,0.044526437807649887,0.2649878922095698,0.596397655087903
476,2,1,10,4,45,126,0.034482758620689655,0.18867924528301888,0.11428571428571428,0.34615384615384615,0.45161290322580644,29,53,35,130,279,0.02388687551806828,0.07821457310888458,0.04413256989932811,0.2626438864463859,0.5911220950273331
477,5,1,10,4,45,126,0.034482758620689655,0.18867924528301888,0.11428571428571428,0.34615384615384615,0.45,29,53,35,130,280,0.02406225839430848,0.07878884230475992,0.04445660127124032,0.26457227763329644,0.5881200203963948
478,2,1,10,4,45,126,0.034482758620689655,0.18518518518518517,0.11428571428571428,0.34615384615384615,0.45,29,54,35,130,280,0.024112640141480842,0.07686000308780862,0.04454968485502894,0.26512624116332356,0.589351430752358
479,5,1,10,4,45,127,0.034482758620689655,0.18518518518518517,0.11428571428571428,0.34615384615384615,0.45195729537366547,29,54,35,130,281,0.023898971851757406,0.0761789268841432,0.04415491866954115,0.26277688952958367,0.5929902930649746
480,5,1,10,4,45,127,0.034482758620689655,0.18518518518518517,0.11428571428571428,0.34615384615384615,0.450354609929078,29,54,35,130,282,0.024073885784143385,0.0767364720266247,0.04447808363691211,0.2647001245278456,0.5900114340244742
481,1,1,10,4,45,127,0.03333333333333333,0.18518518518518517,0.11428571428571428,0.34615384615384615,0.450354609929078,30,54,35,130,282,0.02386702696999556,0.0767527372083573,0.04448751128056533,0.26475623077714766,0.5901364937639342
482,2,1,10,4,45,127,0.03333333333333333,0.18181818181818182,0.11428571428571428,0.34615384615384615,0.450354609929078,30,55,35,130,282,0.023913955127191033,0.07493741715475186,0.04457498413276574,0.26527680344973104,0.5912968401355603
483,2,1,10,4,45,127,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.34615384615384615,0.450354609929078,30,56,35,130,282,0.02395823920217924,0.07322437802886822,0.044657528485192374,0.2657680453958716,0.5923918088878886
484,5,1,10,4,45,128,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.34615384615384615,0.45229681978798586,30,56,35,130,283,0.023746495932190463,0.07257721990026432,0.04426284459247076,0.2634191835068256,0.5959942560682489
485,5,1,10,4,45,128,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.34615384615384615,0.4507042253521127,30,56,35,130,284,0.023920079672526753,0.0731077497657852,0.044586400124378506,0.2653447428516661,0.5930410275856435
486,5,1,10,4,45,129,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.34615384615384615,0.45263157894736844,30,56,35,130,285,0.023710060565613415,0.07246586125519264,0.04419493002633542,0.26301500705309094,0.5966141410997676
487,4,1,10,4,46,129,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.3511450381679389,0.45263157894736844,30,56,35,131,285,0.0234684644719662,0.07172746293041456,0.043744601254554046,0.27052459121800115,0.5905348801250639
488,5,1,10,4,46,130,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.3511450381679389,0.45454545454545453,30,56,35,131,286,0.023264706655460286,0.07110471101378753,0.043364802037345045,0.26817584360038094,0.5940899366930261
489,5,1,10,4,46,131,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.3511450381679389,0.4564459930313589,30,56,35,131,287,0.023062926531217855,0.07048800358501724,0.042988689186560826,0.26584989314496,0.5976104875522441
490,5,1,10,4,46,132,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.3511450381679389,0.4583333333333333,30,56,35,131,288,0.022863116695308845,0.0698773180152214,0.04261624890147023,0.26354665450550024,0.6010966618824993
491,4,1,10,4,46,132,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.3484848484848485,0.4583333333333333,30,56,35,132,288,0.022985818464958212,0.07025233559016904,0.042844961776696965,0.25959425685295645,0.6043226273152194
492,5,1,10,4,46,133,0.03333333333333333,0.17857142857142858,0.11428571428571428,0.3484848484848485,0.4602076124567474,30,56,35,132,289,0.02278585092150585,0.06964116801346631,0.04247222752888857,0.25733588933315876,0.6077648642029805
493,3,1,10,4,46,133,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3484848484848485,0.4602076124567474,30,56,36,132,289,0.022809221509853286,0.0697125963342819,0.0414901273879394,0.25759982905423146,0.608388225713694
494,4,1,10,4,47,133,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3533834586466165,0.4602076124567474,30,56,36,133,289,0.022585803185939512,0.06902975534288924,0.041083727953571236,0.26487170379990616,0.6024290097176939
495,5,1,10,4,47,134,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3533834586466165,0.46206896551724136,30,56,36,133,290,0.022391274815677438,0.06843521169545316,0.04072987953926849,0.26259040078648,0.6058532331631209
496,5,1,10,4,47,135,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3533834586466165,0.4639175257731959,30,56,36,133,291,0.022198666074148627,0.06784653507433958,0.0403795229425469,0.26033160993828686,0.609243665970678
497,5,1,10,4,47,135,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3533834586466165,0.4623287671232877,30,56,36,133,292,0.022364169609091065,0.06835236913440842,0.04068057498612278,0.2622725284402421,0.6063303578301356
498,5,1,10,4,47,135,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3533834586466165,0.46075085324232085,30,56,36,133,293,0.022528969745046378,0.06885605337232617,0.04098034754220856,0.2642051979334446,0.6034294314069742
499,5,1,10,4,47,136,0.03333333333333333,0.17857142857142858,0.1111111111111111,0.3533834586466165,0.46258503401360546,30,56,36,133,294,0.02233744446381664,0.06827068816762548,0.040631961767060555,0.26195911320745807,0.6068007923940393
